delivery_id,date,customer,driver,vehicle,route,origin,destination,scheduled_time,actual_time,status,delay_minutes,delay_reason,distance_km,fuel_cost,delivery_cost,customer_rating
D04828,2024-12-02,Tech Solutions,Lisa Davis,TRK002,Route C,Hobart,Adelaide,09:45,09:39,On Time,0,,360.8,44.3,103.81,4.0
D04829,2024-12-02,Global Logistics,Chris Taylor,TRK002,Route B,Adelaide,Perth,14:45,16:37,Delayed,112,Customer Issue,350.5,160.77,239.06,5.0
D04830,2024-12-02,Auto Parts Co,David Garcia,VAN003,Route B,Cairns,Hobart,13:15,13:27,On Time,12,,75.9,209.62,101.57,4.0
D04831,2024-12-02,Industrial Supply,Tom Wilson,TRK001,Route C,Darwin,Brisbane,16:45,16:48,On Time,3,,193.3,205.8,292.78,3.0
D04832,2024-12-02,Global Logistics,David Garcia,VAN002,Route B,Melbourne,Cairns,18:00,18:11,On Time,11,,309.1,58.4,156.87,
D04833,2024-12-02,Metro Stores,Anna Williams,VAN004,Route E,Perth,Perth,17:00,16:58,On Time,0,,261.4,140.95,336.29,
D04834,2024-12-02,Tech Solutions,David Garcia,TRK004,Route A,Adelaide,Sydney,17:45,17:56,On Time,11,,122.1,169.81,110.21,5.0
D04835,2024-12-03,Tech Solutions,John Smith,TRK002,Route A,Brisbane,Hobart,15:30,15:22,On Time,0,,234.8,123.56,362.5,3.0
D04836,2024-12-03,Manufacturing Co,Anna Williams,VAN003,Route A,Sydney,Darwin,17:15,17:29,On Time,14,,170.5,168.16,275.24,4.0
D04837,2024-12-03,XYZ Ltd,Sarah Johnson,TRK001,Route C,Melbourne,Sydney,10:30,10:36,On Time,6,,96.4,39.75,368.39,4.0
D04838,2024-12-03,Auto Parts Co,Chris Taylor,VAN003,Route D,Adelaide,Darwin,14:45,14:38,On Time,0,,110.7,129.04,236.73,3.0
D04839,2024-12-03,Retail Chain,Sarah Johnson,TRK001,Route D,Cairns,Cairns,14:30,14:20,On Time,0,,106.0,102.15,170.75,3.0
D04840,2024-12-03,Global Logistics,Anna Williams,TRK001,Route B,Cairns,Melbourne,11:30,11:35,On Time,5,,49.3,145.68,305.32,4.0
D04841,2024-12-03,Food Distribution,Anna Williams,VAN002,Route C,Adelaide,Hobart,08:15,08:24,On Time,9,,236.9,165.27,103.15,5.0
D04842,2024-12-03,Tech Solutions,Chris Taylor,TRK001,Route E,Cairns,Brisbane,15:45,15:38,On Time,0,,106.4,53.95,398.26,
D04843,2024-12-04,ABC Corp,Chris Taylor,TRK004,Route A,Sydney,Darwin,15:45,15:37,On Time,0,,107.4,171.44,302.32,
D04844,2024-12-04,Global Logistics,David Garcia,TRK001,Route E,Hobart,Perth,14:00,14:13,On Time,13,,359.2,207.46,340.15,
D04845,2024-12-04,Auto Parts Co,Tom Wilson,VAN001,Route D,Adelaide,Hobart,13:15,14:10,Delayed,55,Traffic,288.7,166.08,248.67,3.0
D04846,2024-12-04,Auto Parts Co,Emma Chen,VAN004,Route D,Darwin,Perth,17:00,16:56,On Time,0,,249.8,77.75,198.16,
D04847,2024-12-04,Industrial Supply,Chris Taylor,VAN003,Route B,Sydney,Melbourne,11:00,10:52,On Time,0,,221.7,104.4,330.22,4.0
D04848,2024-12-04,Metro Stores,Anna Williams,TRK004,Route D,Darwin,Hobart,15:45,15:53,On Time,8,,252.1,181.46,319.19,5.0
D04849,2024-12-05,Retail Chain,Tom Wilson,VAN004,Route E,Hobart,Adelaide,13:30,13:32,On Time,2,,449.7,201.86,256.4,
D04850,2024-12-05,Manufacturing Co,Mike Brown,VAN003,Route C,Sydney,Brisbane,12:00,12:06,On Time,6,,91.7,182.01,115.15,4.0
D04851,2024-12-05,Food Distribution,Chris Taylor,TRK001,Route E,Perth,Darwin,16:30,16:44,On Time,14,,82.0,190.19,317.9,5.0
D04852,2024-12-05,Metro Stores,Anna Williams,TRK001,Route D,Melbourne,Darwin,15:15,15:05,On Time,0,,449.1,203.4,124.15,5.0
D04853,2024-12-05,Auto Parts Co,Chris Taylor,TRK001,Route E,Darwin,Hobart,17:15,17:43,Delayed,28,Traffic,323.8,177.68,294.42,5.0
D04854,2024-12-05,Metro Stores,Anna Williams,TRK004,Route D,Darwin,Adelaide,09:15,09:11,On Time,0,,331.6,209.35,124.59,5.0
D04855,2024-12-05,Tech Solutions,John Smith,TRK003,Route D,Melbourne,Melbourne,14:15,14:07,On Time,0,,73.3,79.57,120.17,5.0
D04856,2024-12-05,Food Distribution,Maria Rodriguez,TRK003,Route D,Perth,Perth,17:00,16:57,On Time,0,,444.2,199.29,104.72,5.0
D04857,2024-12-06,Tech Solutions,Lisa Davis,TRK003,Route D,Hobart,Melbourne,10:30,10:38,On Time,8,,134.6,140.67,277.89,4.0
D04858,2024-12-06,Manufacturing Co,Mike Brown,VAN003,Route D,Perth,Perth,13:15,13:19,On Time,4,,238.3,149.03,125.24,
D04859,2024-12-06,Industrial Supply,John Smith,VAN003,Route A,Perth,Sydney,07:00,06:57,On Time,0,,146.5,118.49,173.58,4.0
D04860,2024-12-06,Retail Chain,Chris Taylor,TRK002,Route E,Adelaide,Darwin,08:15,08:11,On Time,0,,449.0,86.34,296.12,4.0
D04861,2024-12-06,Global Logistics,Mike Brown,TRK004,Route E,Darwin,Cairns,12:00,12:11,On Time,11,,89.2,39.79,337.44,4.0
D04862,2024-12-06,Retail Chain,Anna Williams,TRK001,Route E,Brisbane,Perth,18:00,17:54,On Time,0,,69.5,91.63,217.45,3.0
D04863,2024-12-06,Retail Chain,Lisa Davis,VAN002,Route E,Perth,Perth,16:00,16:00,On Time,0,,319.2,182.37,227.08,
D04864,2024-12-06,XYZ Ltd,Chris Taylor,VAN001,Route E,Perth,Hobart,16:00,16:06,On Time,6,,152.4,144.13,342.37,5.0
D04865,2024-12-07,Auto Parts Co,Sarah Johnson,TRK004,Route C,Hobart,Brisbane,13:45,15:41,Delayed,116,Road Works,187.2,179.86,215.18,3.0
D04866,2024-12-07,Tech Solutions,David Garcia,VAN004,Route B,Perth,Adelaide,08:45,08:50,On Time,5,,385.8,212.67,261.83,4.0
D04867,2024-12-08,Food Distribution,David Garcia,VAN003,Route E,Cairns,Brisbane,14:30,16:07,Delayed,97,Weather,444.3,73.47,318.6,3.0
D04868,2024-12-08,Auto Parts Co,Lisa Davis,TRK002,Route D,Melbourne,Perth,08:00,08:06,On Time,6,,331.3,139.77,331.72,3.0
D04869,2024-12-09,Food Distribution,John Smith,VAN004,Route B,Darwin,Melbourne,09:00,09:02,On Time,2,,193.3,93.09,216.55,5.0
D04870,2024-12-09,ABC Corp,Lisa Davis,VAN003,Route A,Brisbane,Brisbane,17:00,17:10,On Time,10,,404.2,148.84,381.76,5.0
D04871,2024-12-09,XYZ Ltd,Maria Rodriguez,VAN002,Route A,Brisbane,Cairns,12:00,11:50,On Time,0,,97.1,84.86,225.54,4.0
D04872,2024-12-09,Global Logistics,Maria Rodriguez,TRK004,Route C,Adelaide,Sydney,14:30,14:20,On Time,0,,181.9,125.52,147.25,4.0
D04873,2024-12-09,Tech Solutions,Emma Chen,TRK002,Route E,Darwin,Cairns,09:30,09:29,On Time,0,,345.5,113.15,197.8,4.0
D04874,2024-12-09,XYZ Ltd,David Garcia,TRK001,Route B,Melbourne,Adelaide,13:30,13:43,On Time,13,,310.2,208.64,245.05,5.0
D04875,2024-12-09,Tech Solutions,David Garcia,TRK004,Route C,Melbourne,Melbourne,11:00,11:05,On Time,5,,397.4,126.39,303.71,3.0
D04876,2024-12-10,Tech Solutions,Emma Chen,TRK003,Route A,Brisbane,Melbourne,11:15,13:02,Delayed,107,Traffic,354.5,139.52,307.38,3.0
D04877,2024-12-10,Food Distribution,John Smith,VAN004,Route E,Melbourne,Darwin,11:15,11:23,On Time,8,,125.5,103.89,297.06,4.0
D04878,2024-12-10,Metro Stores,Sarah Johnson,VAN003,Route A,Perth,Sydney,17:30,17:44,On Time,14,,301.5,205.11,237.8,5.0
D04879,2024-12-10,Metro Stores,David Garcia,VAN003,Route E,Cairns,Adelaide,18:00,17:55,On Time,0,,346.4,61.19,363.85,3.0
D04880,2024-12-10,Metro Stores,Sarah Johnson,TRK002,Route D,Darwin,Adelaide,15:30,15:29,On Time,0,,277.4,102.24,323.4,5.0
D04881,2024-12-11,Manufacturing Co,Sarah Johnson,VAN002,Route B,Hobart,Sydney,14:00,13:58,On Time,0,,134.5,189.88,306.22,5.0
D04882,2024-12-11,XYZ Ltd,Chris Taylor,TRK002,Route D,Cairns,Brisbane,10:00,10:45,Delayed,45,Weather,153.2,140.98,374.38,3.0
D04883,2024-12-11,ABC Corp,Anna Williams,VAN003,Route E,Darwin,Sydney,07:00,07:32,Delayed,32,Customer Issue,203.9,205.79,398.75,3.0
D04884,2024-12-11,Global Logistics,Chris Taylor,VAN001,Route C,Darwin,Sydney,17:45,17:36,On Time,0,,332.3,60.18,363.05,3.0
D04885,2024-12-11,Auto Parts Co,Chris Taylor,TRK002,Route A,Hobart,Hobart,16:30,16:37,On Time,7,,368.2,87.07,361.71,5.0
D04886,2024-12-12,Auto Parts Co,Emma Chen,VAN004,Route C,Darwin,Sydney,15:15,15:15,On Time,0,,345.1,211.4,161.84,5.0
D04887,2024-12-12,Food Distribution,Mike Brown,TRK004,Route E,Sydney,Cairns,16:15,16:16,On Time,1,,72.5,142.39,214.97,4.0
D04888,2024-12-12,Tech Solutions,Tom Wilson,VAN004,Route D,Brisbane,Cairns,13:15,13:25,On Time,10,,82.9,120.39,271.17,5.0
D04889,2024-12-12,Manufacturing Co,David Garcia,TRK004,Route D,Cairns,Hobart,08:15,08:28,On Time,13,,431.0,54.71,305.71,4.0
D04890,2024-12-12,Manufacturing Co,Tom Wilson,VAN004,Route B,Cairns,Melbourne,09:30,09:38,On Time,8,,157.3,94.05,245.92,5.0
D04891,2024-12-12,Auto Parts Co,Tom Wilson,TRK004,Route B,Perth,Hobart,15:45,15:38,On Time,0,,344.7,192.26,285.1,4.0
D04892,2024-12-12,Industrial Supply,Sarah Johnson,VAN002,Route E,Cairns,Cairns,07:00,06:58,On Time,0,,304.8,49.54,177.57,4.0
D04893,2024-12-13,Auto Parts Co,Anna Williams,VAN004,Route C,Sydney,Adelaide,18:45,18:36,On Time,0,,68.8,197.35,375.65,3.0
D04894,2024-12-13,Retail Chain,Mike Brown,TRK003,Route D,Hobart,Cairns,12:15,12:48,Delayed,33,Road Works,106.0,154.32,197.67,3.0
D04895,2024-12-13,Retail Chain,Mike Brown,VAN003,Route A,Hobart,Sydney,15:45,15:56,On Time,11,,224.2,182.02,271.82,5.0
D04896,2024-12-13,Tech Solutions,Anna Williams,TRK002,Route E,Brisbane,Darwin,16:30,16:25,On Time,0,,158.5,83.53,247.41,
D04897,2024-12-13,Tech Solutions,Maria Rodriguez,VAN003,Route B,Brisbane,Darwin,13:45,15:43,Delayed,118,Traffic,338.0,152.55,169.77,4.0
D04898,2024-12-13,Food Distribution,Mike Brown,VAN004,Route A,Melbourne,Melbourne,07:45,07:59,On Time,14,,418.4,184.98,223.05,
D04899,2024-12-13,Tech Solutions,Emma Chen,VAN001,Route A,Cairns,Cairns,18:45,18:49,On Time,4,,352.2,81.42,379.74,5.0
D04900,2024-12-14,Tech Solutions,Chris Taylor,TRK002,Route B,Cairns,Cairns,15:15,16:06,Delayed,51,Weather,117.6,172.13,326.73,3.0
D04901,2024-12-14,Manufacturing Co,Lisa Davis,VAN004,Route E,Cairns,Melbourne,17:45,17:55,On Time,10,,139.7,119.02,250.34,
D04902,2024-12-14,Global Logistics,Chris Taylor,TRK001,Route E,Darwin,Perth,07:45,07:36,On Time,0,,70.7,195.26,232.36,5.0
D04903,2024-12-15,Manufacturing Co,John Smith,VAN004,Route B,Melbourne,Adelaide,15:45,15:57,On Time,12,,171.6,184.4,253.46,3.0
D04904,2024-12-15,XYZ Ltd,John Smith,TRK003,Route B,Sydney,Adelaide,09:00,09:05,On Time,5,,48.8,72.52,270.61,4.0
D04905,2024-12-15,Food Distribution,Lisa Davis,VAN002,Route E,Adelaide,Darwin,17:15,17:19,On Time,4,,141.4,41.82,263.21,5.0
D04906,2024-12-15,Tech Solutions,Lisa Davis,TRK002,Route A,Hobart,Cairns,08:15,08:30,On Time,15,,355.2,107.54,184.34,5.0
D04907,2024-12-16,Food Distribution,Chris Taylor,TRK003,Route E,Melbourne,Melbourne,10:30,10:27,On Time,0,,214.8,214.92,379.63,5.0
D04908,2024-12-16,ABC Corp,Chris Taylor,VAN001,Route B,Darwin,Brisbane,14:45,14:42,On Time,0,,216.5,114.8,290.9,5.0
D04909,2024-12-16,Metro Stores,Lisa Davis,VAN003,Route B,Melbourne,Brisbane,08:00,07:58,On Time,0,,62.3,204.38,344.12,3.0
D04910,2024-12-16,Tech Solutions,Mike Brown,VAN003,Route D,Perth,Sydney,08:30,08:22,On Time,0,,307.0,82.83,136.2,5.0
D04911,2024-12-16,Global Logistics,Sarah Johnson,TRK002,Route E,Darwin,Brisbane,11:15,11:28,On Time,13,,382.2,37.13,294.82,
D04912,2024-12-16,Food Distribution,John Smith,VAN003,Route A,Melbourne,Adelaide,17:15,17:27,On Time,12,,417.9,63.78,385.84,4.0
D04913,2024-12-17,Auto Parts Co,Chris Taylor,TRK001,Route D,Darwin,Cairns,12:45,12:35,On Time,0,,87.0,194.6,255.91,
D04914,2024-12-17,Metro Stores,Lisa Davis,TRK003,Route C,Darwin,Adelaide,18:30,18:31,On Time,1,,340.8,168.82,167.88,
D04915,2024-12-17,Global Logistics,Tom Wilson,TRK001,Route E,Darwin,Melbourne,12:45,12:59,On Time,14,,66.0,162.59,154.58,4.0
D04916,2024-12-17,Manufacturing Co,David Garcia,VAN004,Route A,Adelaide,Adelaide,09:15,09:12,On Time,0,,202.2,154.38,156.89,3.0
D04917,2024-12-17,Metro Stores,Anna Williams,VAN001,Route A,Brisbane,Sydney,07:45,07:56,On Time,11,,294.8,165.58,314.26,5.0
D04918,2024-12-17,Global Logistics,Lisa Davis,VAN002,Route E,Hobart,Brisbane,17:45,19:15,Delayed,90,Road Works,213.6,51.75,182.1,3.0
D04919,2024-12-18,Tech Solutions,John Smith,VAN002,Route D,Melbourne,Melbourne,17:45,17:57,On Time,12,,316.7,173.07,137.5,
D04920,2024-12-18,Retail Chain,Anna Williams,TRK002,Route A,Adelaide,Darwin,17:00,16:59,On Time,0,,298.2,69.67,117.99,3.0
D04921,2024-12-18,Auto Parts Co,Anna Williams,VAN002,Route B,Melbourne,Sydney,07:45,07:49,On Time,4,,218.7,37.61,222.84,4.0
D04922,2024-12-18,ABC Corp,Sarah Johnson,VAN003,Route B,Hobart,Adelaide,15:00,14:56,On Time,0,,78.3,187.88,227.32,3.0
D04923,2024-12-18,XYZ Ltd,Lisa Davis,VAN002,Route C,Hobart,Darwin,10:45,10:53,On Time,8,,219.3,119.77,265.0,3.0
D04924,2024-12-18,Manufacturing Co,Anna Williams,VAN003,Route B,Perth,Brisbane,17:30,17:43,On Time,13,,92.1,182.43,246.49,5.0
D04925,2024-12-18,Industrial Supply,Anna Williams,TRK002,Route D,Adelaide,Sydney,11:45,11:48,On Time,3,,245.6,83.3,225.99,5.0
D04926,2024-12-19,Tech Solutions,Mike Brown,TRK001,Route B,Cairns,Brisbane,09:15,09:11,On Time,0,,358.5,185.79,163.75,3.0
D04927,2024-12-19,Retail Chain,Chris Taylor,VAN003,Route D,Cairns,Darwin,18:00,19:11,Delayed,71,Customer Issue,53.7,113.6,162.94,4.0
D04928,2024-12-19,Industrial Supply,Tom Wilson,TRK002,Route C,Perth,Perth,07:15,09:03,Delayed,108,Weather,287.2,115.64,195.78,
D04929,2024-12-19,Retail Chain,Lisa Davis,VAN003,Route A,Sydney,Adelaide,10:00,10:10,On Time,10,,207.5,186.39,246.94,
D04930,2024-12-19,Food Distribution,Chris Taylor,TRK003,Route D,Brisbane,Perth,08:00,09:25,Delayed,85,Road Works,92.7,185.9,189.0,3.0
D04931,2024-12-20,Industrial Supply,Tom Wilson,VAN002,Route C,Cairns,Hobart,13:00,12:56,On Time,0,,210.4,215.73,317.59,4.0
D04932,2024-12-20,Industrial Supply,Emma Chen,VAN001,Route E,Melbourne,Cairns,07:00,06:54,On Time,0,,212.3,142.71,371.12,3.0
D04933,2024-12-20,ABC Corp,Sarah Johnson,TRK003,Route C,Hobart,Cairns,09:45,10:00,On Time,15,,175.9,92.64,350.48,3.0
D04934,2024-12-20,XYZ Ltd,Maria Rodriguez,TRK004,Route C,Sydney,Cairns,10:45,10:57,On Time,12,,38.0,135.41,372.84,3.0
D04935,2024-12-20,Industrial Supply,David Garcia,TRK002,Route B,Darwin,Melbourne,15:00,14:56,On Time,0,,147.3,135.19,130.87,4.0
D04936,2024-12-20,Food Distribution,Tom Wilson,VAN002,Route C,Adelaide,Melbourne,12:15,12:27,On Time,12,,295.1,182.05,239.33,5.0
D04937,2024-12-21,Tech Solutions,John Smith,TRK002,Route C,Melbourne,Melbourne,10:45,10:53,On Time,8,,109.5,122.98,397.43,4.0
D04938,2024-12-21,Global Logistics,John Smith,VAN003,Route D,Brisbane,Sydney,17:45,17:56,On Time,11,,388.5,51.42,203.61,4.0
D04939,2024-12-21,Retail Chain,Emma Chen,VAN002,Route C,Sydney,Brisbane,12:00,11:50,On Time,0,,311.3,159.38,325.1,5.0
D04940,2024-12-22,Tech Solutions,Sarah Johnson,TRK004,Route D,Brisbane,Brisbane,13:45,14:00,On Time,15,,253.5,85.21,316.12,3.0
D04941,2024-12-22,Auto Parts Co,Lisa Davis,VAN004,Route E,Melbourne,Perth,07:45,09:33,Delayed,108,Road Works,204.3,162.33,134.22,5.0
D04942,2024-12-22,Tech Solutions,Sarah Johnson,TRK002,Route D,Perth,Brisbane,18:45,18:49,On Time,4,,317.5,172.76,365.61,3.0
D04943,2024-12-23,Tech Solutions,Sarah Johnson,VAN002,Route B,Darwin,Cairns,15:00,15:05,On Time,5,,403.1,41.74,283.85,4.0
D04944,2024-12-23,ABC Corp,Emma Chen,VAN002,Route C,Brisbane,Sydney,08:45,09:24,Delayed,39,Traffic,343.6,117.2,258.7,
D04945,2024-12-23,Manufacturing Co,Mike Brown,TRK004,Route B,Darwin,Darwin,07:30,09:01,Delayed,91,Road Works,307.1,194.35,160.6,5.0
D04946,2024-12-23,XYZ Ltd,Mike Brown,VAN001,Route B,Brisbane,Melbourne,09:15,09:30,On Time,15,,165.7,154.37,373.98,3.0
D04947,2024-12-23,Tech Solutions,Mike Brown,VAN004,Route D,Brisbane,Adelaide,10:45,10:42,On Time,0,,374.4,157.27,245.06,4.0
D04948,2024-12-23,Food Distribution,Sarah Johnson,TRK002,Route A,Cairns,Brisbane,14:15,14:25,On Time,10,,368.1,186.44,246.41,4.0
D04949,2024-12-23,Manufacturing Co,Lisa Davis,TRK004,Route C,Cairns,Adelaide,15:30,15:26,On Time,0,,118.1,43.09,120.94,
D04950,2024-12-23,Metro Stores,Sarah Johnson,TRK004,Route D,Perth,Cairns,17:00,17:13,On Time,13,,324.8,94.71,226.47,3.0
D04951,2024-12-24,XYZ Ltd,David Garcia,TRK004,Route D,Adelaide,Darwin,18:30,18:45,On Time,15,,314.2,117.18,386.5,3.0
D04952,2024-12-24,Tech Solutions,David Garcia,TRK001,Route B,Cairns,Perth,12:15,12:13,On Time,0,,104.3,59.11,366.71,4.0
D04953,2024-12-24,Auto Parts Co,Tom Wilson,TRK001,Route A,Cairns,Darwin,09:45,09:40,On Time,0,,59.6,197.17,101.11,3.0
D04954,2024-12-24,Metro Stores,Emma Chen,VAN003,Route D,Darwin,Hobart,16:30,17:59,Delayed,89,Road Works,141.7,169.26,281.91,5.0
D04955,2024-12-24,XYZ Ltd,Lisa Davis,TRK001,Route B,Melbourne,Melbourne,17:00,17:04,On Time,4,,358.5,88.53,152.11,3.0
D04956,2024-12-24,Tech Solutions,Sarah Johnson,TRK004,Route B,Brisbane,Brisbane,15:30,15:26,On Time,0,,299.8,88.08,375.7,4.0
D04957,2024-12-25,Retail Chain,John Smith,VAN002,Route E,Cairns,Melbourne,10:00,10:09,On Time,9,,36.2,40.3,235.9,3.0
D04958,2024-12-25,Auto Parts Co,Lisa Davis,TRK002,Route E,Hobart,Brisbane,18:15,18:17,On Time,2,,209.9,65.18,344.81,4.0
D04959,2024-12-25,Industrial Supply,Lisa Davis,TRK001,Route C,Perth,Darwin,10:45,10:42,On Time,0,,286.7,59.78,246.41,3.0
D04960,2024-12-25,Tech Solutions,Emma Chen,TRK003,Route D,Perth,Cairns,18:45,18:42,On Time,0,,409.2,123.44,331.12,3.0
D04961,2024-12-25,Retail Chain,Anna Williams,VAN002,Route D,Adelaide,Sydney,10:00,09:50,On Time,0,,363.0,80.68,350.8,
D04962,2024-12-26,Tech Solutions,Maria Rodriguez,VAN002,Route B,Perth,Cairns,16:45,16:44,On Time,0,,68.9,202.93,176.68,3.0
D04963,2024-12-26,Food Distribution,Chris Taylor,VAN002,Route D,Perth,Brisbane,15:30,15:37,On Time,7,,102.8,134.12,200.69,
D04964,2024-12-26,XYZ Ltd,David Garcia,VAN001,Route E,Darwin,Sydney,07:00,07:10,On Time,10,,391.0,102.22,270.23,5.0
D04965,2024-12-26,XYZ Ltd,Chris Taylor,VAN004,Route A,Perth,Darwin,14:00,13:54,On Time,0,,334.2,166.73,264.42,5.0
D04966,2024-12-26,Global Logistics,Maria Rodriguez,VAN001,Route A,Melbourne,Sydney,15:30,15:27,On Time,0,,200.0,133.32,113.56,3.0
D04967,2024-12-26,Metro Stores,Mike Brown,TRK003,Route C,Adelaide,Hobart,10:30,10:26,On Time,0,,352.5,208.14,200.07,4.0
D04968,2024-12-27,Retail Chain,Emma Chen,VAN002,Route A,Cairns,Melbourne,17:45,18:00,On Time,15,,221.1,207.2,264.84,5.0
D04969,2024-12-27,Auto Parts Co,Maria Rodriguez,VAN001,Route C,Hobart,Sydney,17:15,17:16,On Time,1,,216.2,92.76,220.43,5.0
D04970,2024-12-27,ABC Corp,David Garcia,VAN004,Route C,Brisbane,Sydney,11:30,11:41,On Time,11,,315.5,105.41,146.05,5.0
D04971,2024-12-27,XYZ Ltd,Sarah Johnson,TRK001,Route D,Adelaide,Brisbane,07:00,07:04,On Time,4,,403.6,62.07,158.3,5.0
D04972,2024-12-27,Food Distribution,John Smith,TRK001,Route E,Sydney,Adelaide,15:45,16:00,On Time,15,,248.2,133.39,281.23,4.0
D04973,2024-12-27,Manufacturing Co,Mike Brown,TRK003,Route E,Hobart,Brisbane,11:00,10:55,On Time,0,,205.4,147.62,174.9,5.0
D04974,2024-12-27,Auto Parts Co,Emma Chen,TRK003,Route A,Hobart,Hobart,08:45,08:58,On Time,13,,213.4,189.01,163.57,5.0
D04975,2024-12-27,Industrial Supply,David Garcia,VAN002,Route E,Adelaide,Hobart,13:45,13:58,On Time,13,,120.3,136.26,347.11,4.0
D04976,2024-12-28,Food Distribution,Maria Rodriguez,VAN004,Route B,Adelaide,Sydney,18:45,20:45,Delayed,120,Traffic,250.3,115.86,378.39,4.0
D04977,2024-12-28,Tech Solutions,David Garcia,VAN004,Route B,Melbourne,Hobart,17:45,17:49,On Time,4,,342.3,55.7,225.08,5.0
D04978,2024-12-28,Industrial Supply,David Garcia,TRK003,Route A,Melbourne,Melbourne,18:15,18:06,On Time,0,,428.5,164.31,244.48,5.0
D04979,2024-12-28,XYZ Ltd,Lisa Davis,TRK003,Route C,Darwin,Sydney,12:45,12:43,On Time,0,,333.3,79.22,345.63,5.0
D04980,2024-12-29,Tech Solutions,Emma Chen,VAN001,Route C,Sydney,Adelaide,09:00,09:06,On Time,6,,118.1,75.2,380.06,3.0
D04981,2024-12-29,Tech Solutions,John Smith,VAN002,Route A,Brisbane,Perth,15:45,17:18,Delayed,93,Road Works,131.8,175.66,207.95,5.0
D04982,2024-12-29,Retail Chain,Tom Wilson,VAN001,Route B,Perth,Darwin,17:15,17:22,On Time,7,,378.4,211.0,393.13,4.0
D04983,2024-12-30,XYZ Ltd,Tom Wilson,VAN004,Route D,Adelaide,Melbourne,14:45,14:55,On Time,10,,123.5,215.63,132.05,5.0
D04984,2024-12-30,Manufacturing Co,Mike Brown,TRK003,Route B,Adelaide,Sydney,07:15,07:09,On Time,0,,445.5,207.3,237.13,3.0
D04985,2024-12-30,ABC Corp,John Smith,VAN002,Route B,Adelaide,Darwin,18:00,18:29,Delayed,29,Customer Issue,390.4,106.82,286.37,
D04986,2024-12-30,Auto Parts Co,Chris Taylor,VAN001,Route A,Melbourne,Cairns,14:00,13:51,On Time,0,,354.4,151.74,272.49,3.0
D04987,2024-12-30,Auto Parts Co,Maria Rodriguez,VAN004,Route A,Cairns,Hobart,12:15,12:29,On Time,14,,331.5,98.1,295.74,3.0
D04988,2024-12-31,Metro Stores,Tom Wilson,VAN003,Route C,Brisbane,Adelaide,13:15,13:22,On Time,7,,347.7,103.62,216.14,4.0
D04989,2024-12-31,Industrial Supply,Tom Wilson,TRK003,Route E,Sydney,Cairns,09:30,09:44,On Time,14,,434.9,181.87,122.11,5.0
D04990,2024-12-31,Retail Chain,Sarah Johnson,TRK004,Route B,Sydney,Sydney,13:15,13:14,On Time,0,,320.3,159.62,246.72,
D04991,2024-12-31,Food Distribution,Lisa Davis,TRK001,Route C,Cairns,Sydney,18:30,18:35,On Time,5,,32.7,43.19,162.92,5.0
D04992,2024-12-31,Global Logistics,John Smith,TRK003,Route E,Cairns,Hobart,16:00,16:06,On Time,6,,211.6,176.48,177.21,5.0
D04993,2024-12-31,Industrial Supply,Anna Williams,VAN003,Route A,Adelaide,Brisbane,10:00,10:00,On Time,0,,187.9,169.37,217.54,
D04994,2024-12-31,Global Logistics,Anna Williams,VAN001,Route A,Darwin,Sydney,11:15,11:11,On Time,0,,213.4,83.8,187.03,
D04995,2025-01-01,Global Logistics,Emma Chen,TRK003,Route D,Perth,Cairns,12:15,12:29,On Time,14,,112.4,132.36,117.72,3.0
D04996,2025-01-01,Auto Parts Co,John Smith,VAN001,Route B,Sydney,Brisbane,14:45,14:51,On Time,6,,29.4,74.83,100.8,5.0
D04997,2025-01-01,Metro Stores,Sarah Johnson,VAN001,Route A,Adelaide,Hobart,18:30,18:45,On Time,15,,240.1,56.3,298.02,4.0
D04998,2025-01-01,XYZ Ltd,John Smith,TRK003,Route A,Brisbane,Sydney,10:15,10:30,On Time,15,,74.5,144.53,257.69,
D04999,2025-01-01,Auto Parts Co,Chris Taylor,VAN001,Route D,Perth,Perth,17:45,17:35,On Time,0,,310.5,201.05,177.12,3.0
D05000,2025-01-01,Auto Parts Co,David Garcia,TRK001,Route B,Perth,Melbourne,17:45,17:35,On Time,0,,415.9,173.13,305.04,5.0
D05001,2025-01-02,Global Logistics,Emma Chen,VAN004,Route B,Cairns,Brisbane,09:15,09:19,On Time,4,,166.6,59.77,291.34,
D05002,2025-01-02,Auto Parts Co,David Garcia,VAN002,Route D,Cairns,Hobart,08:45,08:48,On Time,3,,231.9,166.98,366.38,5.0
D05003,2025-01-02,Food Distribution,Tom Wilson,TRK004,Route E,Cairns,Melbourne,14:00,13:50,On Time,0,,25.6,43.09,310.96,5.0
D05004,2025-01-02,Metro Stores,Emma Chen,VAN004,Route C,Perth,Hobart,12:45,12:52,On Time,7,,222.8,182.5,105.48,5.0
D05005,2025-01-02,Retail Chain,Chris Taylor,TRK002,Route C,Brisbane,Adelaide,18:45,19:02,Delayed,17,Traffic,112.1,136.5,100.73,3.0
D05006,2025-01-02,Global Logistics,Chris Taylor,TRK004,Route C,Perth,Adelaide,08:30,08:46,Delayed,16,Traffic,317.2,93.75,367.57,3.0
D05007,2025-01-03,Industrial Supply,Chris Taylor,VAN001,Route B,Cairns,Hobart,12:45,12:37,On Time,0,,37.0,175.33,323.34,4.0
